ID,SAMPLE,ecotype_id,pop_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
5_117,TOU-A5-117,71209,TOUA5,-3.386591833964894,0.03254005519300566,-3.094375928151639,0.7731623602152184,-0.27414689063243086,1.216715477362304,-0.1853684769798827,-0.055997062354201314
5_118,TOU-A5-118,71210,TOUA5,4.1520710396790586,4.407785696493139,0.3391179126113997,-3.844742787335508,-0.8190670823446028,1.116756136820115,1.4489894948939863,-0.16721186280184022
5_119,TOU-A5-119,71211,TOUA5,-0.4400785493624363,-2.8225108400284467,2.065285544872295,0.5929996656552119,1.1309549489914814,0.3471258402310654,-0.974918697546571,0.990164948074669
5_12,TOU-A5-12,71212,TOUA5,-3.939366955518824,-1.763619638326039,-2.6976397366523646,0.6684059992610584,-0.2874187500148535,1.2003545237502486,1.2168976645903276,-0.8365043934669025
5_120,TOU-A5-120,71213,TOUA5,-0.4226525665098007,1.1779549804390927,-0.7956938298553657,-2.0765456063976653,0.01876644006189258,-1.051920809149759,-3.3316546680722325,0.5385533732983867
5_121,TOU-A5-121,71214,TOUA5,-0.6235325286218992,-1.2892263548664662,-0.6655584820412292,0.6759061525778285,-1.917926964701504,-1.9765904034201318,-0.7434991730939465,-0.7119448410908893
5_123,TOU-A5-123,71215,TOUA5,0.05668510410085138,3.674759758447263,-2.5604446966594434,-0.9001360747084836,0.9485080654207431,-1.3200990899672056,-0.31161661072275204,-1.5790507515584131
5_124,TOU-A5-124,71216,TOUA5,0.7610411898955743,1.757406458943692,1.0116108305711304,0.39225122029050064,-1.009327654452136,-0.9473180613160117,1.5982186206889992,2.0689948714736075
5_125,TOU-A5-125,71217,TOUA5,5.908310684907279,-2.166684298499033,1.1767628149544305,1.027140626437956,2.174138842148409,1.9059609250299134,0.49130353885565026,-1.059102932852464
5_126,TOU-A5-126,71218,TOUA5,2.4063877500940283,2.860776900031552,0.10567501538622624,-1.7768130221527554,0.683588595526758,0.8909378151674879,-0.3867519244638119,-2.267492731257366
5_127,TOU-A5-127,71219,TOUA5,-2.917362170133671,3.2304820044038385,-0.4994547302627099,-0.6041072556072519,-0.7888910567987044,-1.8763602398997277,0.36871686027963807,-1.0413342269964834
5_128,TOU-A5-128,71220,TOUA5,-4.573741257974411,3.9455969879603994,-2.29192374022868,1.1472945027715993,-0.3605424808506295,-2.945948146112574,-5.260257436781831,-1.7483758094602582
5_13,TOU-A5-13,71221,TOUA5,-2.7618491817206987,-1.2226377681778904,-2.469922243073184,-1.3676984714754379,-1.0759036458787663,1.1962668622961823,0.44380912502592307,0.9493821227723384
5_132,TOU-A5-132,71222,TOUA5,-0.9557572851507325,0.49020487743451774,0.5315854250819015,2.942801337156317,1.436138657331925,1.3784862274920937,-0.2391402303915719,0.09333579255415085
5_133,TOU-A5-133,71223,TOUA5,-1.219773132639515,-1.9028268246653262,1.0256949835688522,1.5969963160708016,-0.6445560513798747,-0.10649870805069443,0.15965411773471902,-1.6970613456845838
5_134,TOU-A5-134,71224,TOUA5,-0.26812267922499344,0.2590513947265031,1.9554902849769829,1.7584706917917599,-2.552798687497065,-0.594066600643522,0.08078936275500018,0.4672738271551604
5_137,TOU-A5-137,71227,TOUA5,1.8626256707194653,0.974205550100663,-0.34432201455578043,1.321750056351453,-0.08576755964827028,-0.5630067231220981,-0.7626594271444023,2.9360318990460246
5_14,TOU-A5-14,71228,TOUA5,-1.1843262402037724,-3.1444888325622116,-1.601732490528137,-1.4235161338867712,-0.10364578488579403,1.6133748487517399,-0.5656668912883768,-0.0738642029561149
5_140,TOU-A5-140,71229,TOUA5,2.1500165930303368,3.527504199575795,-2.2910206293137736,-1.4476347915357524,-0.06454755515079531,-2.664246959400682,1.336252737151456,-0.7713474667777075
5_143,TOU-A5-143,71230,TOUA5,0.9119174956255562,-0.08465866284004422,-1.6786539665503297,1.5261468301100836,0.2651279370238448,-0.33514769895974184,-1.9379063152016587,2.0805883617227763
5_15,TOU-A5-15,71231,TOUA5,-2.744688709201944,-1.094780598594056,-2.2338162127078043,-2.427370212758891,-1.5299015083014742,1.6640286799425676,-0.5249837256492105,2.0554829704508717
5_17,TOU-A5-17,71233,TOUA5,-1.4276540184936835,-1.6167070333656521,-2.2078925928124744,0.2261100803299773,0.343171250099291,1.0746080241140352,-0.7946874038031561,-0.5513353888719605
